,bboxData_x,bboxData_y,imgPath,categories,distance,areaSize,areaSizeDiff,imgRatioDiff,numberOfPerson,numberOfTree,numberOfHouse
596,303.8,231.071,/workspace/namu2/data/segmentation_data/6/6-1-1/21881.jpg,tree,362.1466381,28672,70209.24219,0.06432997,2,2,1
597,242.9625,196.908,/workspace/namu2/data/segmentation_data/6/6-1-1/21881.jpg,house,102.0396228,29250,175302.4844,0.06432997,2,2,1
598,50.375,210.627,/workspace/namu2/data/segmentation_data/6/6-1-1/21881.jpg,tree,609.9970076,3510,95371.24219,0.06432997,2,2,1
599,442.624,115.842,/workspace/namu2/data/segmentation_data/6/6-1-1/21890.jpg,person,362.3801392,39961,29968.22656,0.034662237,3,1,1
600,503.048,111.972,/workspace/namu2/data/segmentation_data/6/6-1-1/21890.jpg,person,420.0658975,36890,33039.22656,0.034662237,3,1,1
601,60.424,181.374,/workspace/namu2/data/segmentation_data/6/6-1-1/21890.jpg,person,88.732954,8240,61689.22656,0.034662237,3,1,1
602,318.864,178.278,/workspace/namu2/data/segmentation_data/6/6-1-1/21890.jpg,tree,339.7579737,18582,80299.24219,0.034662237,3,1,1
603,155.064,128.742,/workspace/namu2/data/segmentation_data/6/6-1-1/21890.jpg,house,206.3889969,24750,179802.4844,0.034662237,3,1,1
604,535.564,218.1375,/workspace/namu2/data/segmentation_data/6/6-1-1/22236.jpg,person,428.7959165,44805,25124.22656,0.079047619,1,1,1
605,61.502,155.1375,/workspace/namu2/data/segmentation_data/6/6-1-1/22236.jpg,tree,596.3012815,60915,37966.24219,0.079047619,1,1,1
606,216.212,137.55,/workspace/namu2/data/segmentation_data/6/6-1-1/22236.jpg,house,147.8345927,116332,88220.48438,0.079047619,1,1,1
607,162.06,214.2585,/workspace/namu2/data/segmentation_data/6/6-1-1/22372.jpg,person,67.94495492,1485,68444.22656,0.017406511,1,1,1
608,322.64,214.7895,/workspace/namu2/data/segmentation_data/6/6-1-1/22372.jpg,house,21.38934995,4375,200177.4844,0.017406511,1,1,1
609,472.12,158.769,/workspace/namu2/data/segmentation_data/6/6-1-1/22372.jpg,tree,185.7276223,131804,32922.75781,0.017406511,1,1,1
610,331.392,159.12,/workspace/namu2/data/segmentation_data/6/6-1-1/22428.jpg,person,243.0858007,15408,54521.22656,0.100732601,1,1,1
611,112.128,132.08,/workspace/namu2/data/segmentation_data/6/6-1-1/22428.jpg,house,245.1670788,31270,173282.4844,0.100732601,1,1,1
612,511.872,138.84,/workspace/namu2/data/segmentation_data/6/6-1-1/22428.jpg,tree,146.7908289,109686,10804.75781,0.100732601,1,1,1
613,115.115,235.378,/workspace/namu2/data/segmentation_data/6/6-1-1/22482.jpg,person,21.66671253,11270,58659.22656,0.03003663,1,1,1
614,300.3,239.668,/workspace/namu2/data/segmentation_data/6/6-1-1/22482.jpg,house,51.54213018,6840,197712.4844,0.03003663,1,1,1
615,489.72,194.766,/workspace/namu2/data/segmentation_data/6/6-1-1/22482.jpg,tree,172.7915806,114210,15328.75781,0.03003663,1,1,1
616,158.34,206.194,/workspace/namu2/data/segmentation_data/6/6-1-1/22740.jpg,person,70.49530812,1128,68801.22656,0.013122501,1,1,1
617,349.44,149.34,/workspace/namu2/data/segmentation_data/6/6-1-1/22740.jpg,house,63.02638534,76464,128088.4844,0.013122501,1,1,1
618,492.492,187.854,/workspace/namu2/data/segmentation_data/6/6-1-1/22740.jpg,tree,168.6022389,72036,26845.24219,0.013122501,1,1,1
619,461.568,222.075,/workspace/namu2/data/segmentation_data/6/6-1-1/23101.jpg,person,354.7508198,93252,23322.77344,0.086666667,1,1,1
620,168.96,138.075,/workspace/namu2/data/segmentation_data/6/6-1-1/23101.jpg,house,189.9295437,210320,5767.515625,0.086666667,1,1,1
621,391.68,174.825,/workspace/namu2/data/segmentation_data/6/6-1-1/23101.jpg,tree,266.8827208,39285,59596.24219,0.086666667,1,1,1
622,382.5,199.376,/workspace/namu2/data/segmentation_data/6/6-1-1/23730.jpg,person,279.8445761,49715,20214.22656,0.030059524,1,1,1
623,263.925,152.864,/workspace/namu2/data/segmentation_data/6/6-1-1/23730.jpg,house,99.50420093,6270,198282.4844,0.030059524,1,1,1
624,148.41,178.704,/workspace/namu2/data/segmentation_data/6/6-1-1/23730.jpg,tree,509.9582065,4956,93925.24219,0.030059524,1,1,1
625,241.758,159.896,/workspace/namu2/data/segmentation_data/6/6-1-1/23931.jpg,person,164.3394622,70272,342.7734375,0.058592133,1,1,1
626,270.435,130.801,/workspace/namu2/data/segmentation_data/6/6-1-1/23931.jpg,house,109.5634585,17446,187106.4844,0.058592133,1,1,1
627,394.218,148.258,/workspace/namu2/data/segmentation_data/6/6-1-1/23931.jpg,tree,263.6639215,7752,91129.24219,0.058592133,1,1,1
628,251.617,133.083,/workspace/namu2/data/segmentation_data/6/6-1-1/23962.jpg,person,188.6942998,8547,61382.22656,0.085025457,1,1,1
629,417.503,110.187,/workspace/namu2/data/segmentation_data/6/6-1-1/23962.jpg,tree,244.3887873,132300,33418.75781,0.085025457,1,1,1
630,110.126,113.526,/workspace/namu2/data/segmentation_data/6/6-1-1/23962.jpg,house,253.6791438,44960,159592.4844,0.085025457,1,1,1
631,425.996,196.224,/workspace/namu2/data/segmentation_data/6/6-1-1/23967.jpg,person,323.1293271,26202,43727.22656,0.107175473,1,1,1
632,267.953,158.41,/workspace/namu2/data/segmentation_data/6/6-1-1/23967.jpg,house,92.98838251,8497,196055.4844,0.107175473,1,1,1
633,533.253,127.239,/workspace/namu2/data/segmentation_data/6/6-1-1/23967.jpg,tree,127.5423025,262440,163558.7578,0.107175473,1,1,1
634,291.7035,220.58,/workspace/namu2/data/segmentation_data/6/6-1-1/24408.jpg,person,186.6512096,22927,47002.22656,0.01228536,2,1,1
635,362.6685,216.007,/workspace/namu2/data/segmentation_data/6/6-1-1/24408.jpg,person,257.3514405,44020,25909.22656,0.01228536,2,1,1
636,91.881,196.639,/workspace/namu2/data/segmentation_data/6/6-1-1/24408.jpg,tree,567.4737225,20976,77905.24219,0.01228536,2,1,1
637,349.2225,80.7,/workspace/namu2/data/segmentation_data/6/6-1-1/24408.jpg,house,131.5283463,41700,162852.4844,0.01228536,2,1,1
638,402.984,211.86,/workspace/namu2/data/segmentation_data/6/6-1-1/24547.jpg,person,297.8295681,1062,68867.22656,0.066800178,1,2,1
639,537.312,202.765,/workspace/namu2/data/segmentation_data/6/6-1-1/24547.jpg,tree,129.7228069,46065,52816.24219,0.066800178,1,2,1
640,103.834,187.25,/workspace/namu2/data/segmentation_data/6/6-1-1/24547.jpg,tree,554.9243701,12089,86792.24219,0.066800178,1,2,1
641,338.136,149.8,/workspace/namu2/data/segmentation_data/6/6-1-1/24547.jpg,house,62.58157068,97485,107067.4844,0.066800178,1,2,1
642,209.391,165.3085,/workspace/namu2/data/segmentation_data/6/6-1-1/24588.jpg,person,135.6984851,2175,67754.22656,0.124787997,1,1,1
643,230.4835,87.892,/workspace/namu2/data/segmentation_data/6/6-1-1/24588.jpg,house,168.1875353,5452,199100.4844,0.124787997,1,1,1
644,101.244,171.185,/workspace/namu2/data/segmentation_data/6/6-1-1/24588.jpg,tree,556.8031015,5628,93253.24219,0.124787997,1,1,1
645,48.7975,133.136,/workspace/namu2/data/segmentation_data/6/6-1-1/24603.jpg,person,136.5686384,904,69025.22656,0.168620845,1,1,1
646,192.2425,90.1,/workspace/namu2/data/segmentation_data/6/6-1-1/24603.jpg,house,194.6204607,73006,131546.4844,0.168620845,1,1,1
647,299.99,121.476,/workspace/namu2/data/segmentation_data/6/6-1-1/24603.jpg,tree,359.3526214,8040,90841.24219,0.168620845,1,1,1
648,373.164,90.118,/workspace/namu2/data/segmentation_data/6/6-1-1/24745.jpg,person,312.3966494,49202,20727.22656,0.032984901,1,2,2
649,520.0395,100.737,/workspace/namu2/data/segmentation_data/6/6-1-1/24745.jpg,house,208.4333895,24864,179688.4844,0.032984901,1,2,2
650,107.94,190.855,/workspace/namu2/data/segmentation_data/6/6-1-1/24745.jpg,house,236.8783406,99680,104872.4844,0.032984901,1,2,2
651,300.3045,177.94,/workspace/namu2/data/segmentation_data/6/6-1-1/24745.jpg,tree,358.2529763,61457,37424.24219,0.032984901,1,2,2
652,378.1755,161.294,/workspace/namu2/data/segmentation_data/6/6-1-1/24745.jpg,tree,279.7052752,36192,62689.24219,0.032984901,1,2,2
653,325.934,226.417,/workspace/namu2/data/segmentation_data/6/6-1-1/24788.jpg,person,219.4933402,37400,32529.22656,0.084899018,1,1,1
654,425.817,177.844,/workspace/namu2/data/segmentation_data/6/6-1-1/24788.jpg,tree,233.1373812,44556,54325.24219,0.084899018,1,1,1
655,159.963,158.055,/workspace/namu2/data/segmentation_data/6/6-1-1/24788.jpg,house,191.6814117,47736,156816.4844,0.084899018,1,1,1
656,187.176,97.1125,/workspace/namu2/data/segmentation_data/6/6-1-1/24930.jpg,person,177.3177244,1104,68825.22656,0.175231843,2,1,1
657,88.625,96.427,/workspace/namu2/data/segmentation_data/6/6-1-1/24930.jpg,person,160.7905001,602,69327.22656,0.175231843,2,1,1
658,261.621,66.0365,/workspace/namu2/data/segmentation_data/6/6-1-1/24930.jpg,house,167.6415739,34440,170112.4844,0.175231843,2,1,1
659,407.3205,74.2625,/workspace/namu2/data/segmentation_data/6/6-1-1/24930.jpg,tree,263.0823433,53040,45841.24219,0.175231843,2,1,1
660,593.124,292.6,/workspace/namu2/data/segmentation_data/6/6-1-1/24945.jpg,person,486.0623328,31204,38725.22656,0.00877193,2,3,1
661,769.035,252.7,/workspace/namu2/data/segmentation_data/6/6-1-1/24945.jpg,tree,148.2424359,21152,77729.24219,0.00877193,2,3,1
662,624.8985,173.8975,/workspace/namu2/data/segmentation_data/6/6-1-1/24945.jpg,tree,38.09355705,50858,48023.24219,0.00877193,2,3,1
663,216.435,194.18,/workspace/namu2/data/segmentation_data/6/6-1-1/24945.jpg,tree,443.1300089,1640,97241.24219,0.00877193,2,3,1
664,414.9105,205.8175,/workspace/namu2/data/segmentation_data/6/6-1-1/24945.jpg,house,71.32741262,2440,202112.4844,0.00877193,2,3,1
665,195.252,332.5,/workspace/namu2/data/segmentation_data/6/6-1-1/24945.jpg,person,115.7128809,4522,65407.22656,0.00877193,2,3,1
666,452.88,266.364,/workspace/namu2/data/segmentation_data/6/6-1-1/25441.jpg,person,344.5939101,39798,30131.22656,0.025197099,1,1,1
667,516.528,165.496,/workspace/namu2/data/segmentation_data/6/6-1-1/25441.jpg,tree,141.6867528,46032,52849.24219,0.025197099,1,1,1
668,226.848,162.778,/workspace/namu2/data/segmentation_data/6/6-1-1/25441.jpg,house,126.9914005,213380,8827.515625,0.025197099,1,1,1
669,720.543,227.247,/workspace/namu2/data/segmentation_data/6/6-1-1/25445.jpg,person,612.7753281,67470,2459.226563,0.080365606,2,2,1
670,378.942,147.8055,/workspace/namu2/data/segmentation_data/6/6-1-1/25445.jpg,person,291.3320397,23232,46697.22656,0.080365606,2,2,1
671,429.191,275.6715,/workspace/namu2/data/segmentation_data/6/6-1-1/25445.jpg,tree,258.6440214,71050,27831.24219,0.080365606,2,2,1
672,565.186,274.089,/workspace/namu2/data/segmentation_data/6/6-1-1/25445.jpg,tree,151.098641,34444,64437.24219,0.080365606,2,2,1
673,187.627,288.015,/workspace/namu2/data/segmentation_data/6/6-1-1/25445.jpg,house,173.6938873,22436,182116.4844,0.080365606,2,2,1
674,259.1155,227.0625,/workspace/namu2/data/segmentation_data/6/6-1-1/25822.jpg,person,153.4253132,34565,35364.22656,0.02,2,2,1
675,360.636,186.375,/workspace/namu2/data/segmentation_data/6/6-1-1/25822.jpg,person,261.626008,23331,46598.22656,0.02,2,2,1
676,161.993,235.9875,/workspace/namu2/data/segmentation_data/6/6-1-1/25822.jpg,tree,502.4288477,21185,77696.24219,0.02,2,2,1
677,62.305,231,/workspace/namu2/data/segmentation_data/6/6-1-1/25822.jpg,house,282.1893533,10915,193637.4844,0.02,2,2,1
678,434.3025,221.025,/workspace/namu2/data/segmentation_data/6/6-1-1/25822.jpg,tree,233.1331241,47415,51466.24219,0.02,2,2,1
679,212.212,186.147,/workspace/namu2/data/segmentation_data/6/6-1-1/25956.jpg,person,125.0857037,14208,55721.22656,0.137323037,1,1,1
680,473.564,148.8695,/workspace/namu2/data/segmentation_data/6/6-1-1/25956.jpg,tree,184.3314724,85456,13425.24219,0.137323037,1,1,1
681,329.056,150.553,/workspace/namu2/data/segmentation_data/6/6-1-1/25956.jpg,house,63.32138623,29848,174704.4844,0.137323037,1,1,1
682,44.403,141.8625,/workspace/namu2/data/segmentation_data/6/6-1-1/26061.jpg,person,130.8681594,5040,64889.22656,0.112469318,1,1,1
683,419.121,104.275,/workspace/namu2/data/segmentation_data/6/6-1-1/26061.jpg,tree,243.9512295,75429,23452.24219,0.112469318,1,1,1
684,207.214,94.3325,/workspace/namu2/data/segmentation_data/6/6-1-1/26061.jpg,house,180.4060687,133760,70792.48438,0.112469318,1,1,1
685,91.377,134.865,/workspace/namu2/data/segmentation_data/6/6-1-1/26175.jpg,person,122.3228347,51282,18647.22656,0.031016731,1,1,1
686,283.503,130.98,/workspace/namu2/data/segmentation_data/6/6-1-1/26175.jpg,house,101.127426,68382,136170.4844,0.031016731,1,1,1
687,508.0405,115.44,/workspace/namu2/data/segmentation_data/6/6-1-1/26175.jpg,tree,154.8240153,107744,8862.757813,0.031016731,1,1,1
688,668.7565,251.256,/workspace/namu2/data/segmentation_data/6/6-1-1/26177.jpg,person,560.3342799,58225,11704.22656,0.027545156,2,1,1
689,496.8045,293.016,/workspace/namu2/data/segmentation_data/6/6-1-1/26177.jpg,person,390.1231312,11934,57995.22656,0.027545156,2,1,1
690,858.783,264.828,/workspace/namu2/data/segmentation_data/6/6-1-1/26177.jpg,tree,229.1730539,62595,36286.24219,0.027545156,2,1,1
691,165.6015,271.788,/workspace/namu2/data/segmentation_data/6/6-1-1/26177.jpg,house,187.9818762,91524,113028.4844,0.027545156,2,1,1
692,411.5755,160.9375,/workspace/namu2/data/segmentation_data/6/6-1-1/26320.jpg,person,317.6870484,65450,4479.226563,0.078178456,1,1,1
693,139.314,187.2025,/workspace/namu2/data/segmentation_data/6/6-1-1/26320.jpg,tree,519.5066392,6,98875.24219,0.078178456,1,1,1
694,55.8005,217.5875,/workspace/namu2/data/segmentation_data/6/6-1-1/26320.jpg,house,288.1133955,4700,199852.4844,0.078178456,1,1,1
695,415.359,292.23,/workspace/namu2/data/segmentation_data/6/6-1-1/26554.jpg,person,309.0487408,4266,65663.22656,0.013625031,1,1,1
696,718.8105,263.198,/workspace/namu2/data/segmentation_data/6/6-1-1/26554.jpg,house,378.411732,584,203968.4844,0.013625031,1,1,1
697,183.216,284.972,/workspace/namu2/data/segmentation_data/6/6-1-1/26554.jpg,tree,492.1410239,194054,95172.75781,0.013625031,1,1,1
698,966.7895,462.169,/workspace/namu2/data/segmentation_data/6/6-1-1/26593.jpg,person,882.7622287,63050,6879.226563,0.025085145,2,2,1
699,773.016,473.3195,/workspace/namu2/data/segmentation_data/6/6-1-1/26593.jpg,person,699.2064851,88815,18885.77344,0.025085145,2,2,1
700,619.7635,348.7415,/workspace/namu2/data/segmentation_data/6/6-1-1/26593.jpg,tree,197.7314083,49793,49088.24219,0.025085145,2,2,1
701,339.2335,439.868,/workspace/namu2/data/segmentation_data/6/6-1-1/26593.jpg,tree,427.5573947,820,98061.24219,0.025085145,2,2,1
702,56.106,506.002,/workspace/namu2/data/segmentation_data/6/6-1-1/26593.jpg,house,411.303649,35100,169452.4844,0.025085145,2,2,1
703,532.336,211.7745,/workspace/namu2/data/segmentation_data/6/6-1-1/26608.jpg,person,426.1937106,31248,38681.22656,0.006525573,1,1,1
704,351.232,173.2185,/workspace/namu2/data/segmentation_data/6/6-1-1/26608.jpg,house,39.5925624,31106,173446.4844,0.006525573,1,1,1
705,150.528,191.3625,/workspace/namu2/data/segmentation_data/6/6-1-1/26608.jpg,tree,508.5979986,5832,93049.24219,0.006525573,1,1,1
706,709.06,303.3855,/workspace/namu2/data/segmentation_data/6/6-1-1/26644.jpg,person,602.4847593,4956,64973.22656,0.045248584,1,1,1
707,831.028,318.708,/workspace/namu2/data/segmentation_data/6/6-1-1/26644.jpg,tree,238.5462067,102942,4060.757813,0.045248584,1,1,1
708,355.74,279.5505,/workspace/namu2/data/segmentation_data/6/6-1-1/26644.jpg,house,68.46959407,114639,89913.48438,0.045248584,1,1,1
709,222.0985,224.56,/workspace/namu2/data/segmentation_data/6/6-1-1/26647.jpg,person,117.9224022,56165,13764.22656,0.07797619,1,2,2
710,300.978,154.84,/workspace/namu2/data/segmentation_data/6/6-1-1/26647.jpg,house,71.55367506,61761,142791.4844,0.07797619,1,2,2
711,241.0005,106.68,/workspace/namu2/data/segmentation_data/6/6-1-1/26647.jpg,house,147.3020155,34200,170352.4844,0.07797619,1,2,2
712,105.0515,203.84,/workspace/namu2/data/segmentation_data/6/6-1-1/26647.jpg,tree,554.9312938,57344,41537.24219,0.07797619,1,2,2
713,421.66,218.4,/workspace/namu2/data/segmentation_data/6/6-1-1/26647.jpg,tree,244.5829164,29280,69601.24219,0.07797619,1,2,2
714,443.68,259.1025,/workspace/namu2/data/segmentation_data/6/6-1-1/26679.jpg,person,335.2522021,148442,78512.77344,0.024181963,2,2,1
715,252.296,260.982,/workspace/namu2/data/segmentation_data/6/6-1-1/26679.jpg,person,143.9403027,81252,11322.77344,0.024181963,2,2,1
716,362.088,168.618,/workspace/namu2/data/segmentation_data/6/6-1-1/26679.jpg,tree,296.0423013,84135,14746.24219,0.024181963,2,2,1
717,489.928,172.1085,/workspace/namu2/data/segmentation_data/6/6-1-1/26679.jpg,tree,168.7749591,110950,12068.75781,0.024181963,2,2,1
718,85.728,160.026,/workspace/namu2/data/segmentation_data/6/6-1-1/26679.jpg,house,263.3378949,95532,109020.4844,0.024181963,2,2,1
719,230.86,135.8835,/workspace/namu2/data/segmentation_data/6/6-1-1/26702.jpg,person,171.4994642,14960,54969.22656,0.065423112,2,1,1
720,47.1905,135.4125,/workspace/namu2/data/segmentation_data/6/6-1-1/26702.jpg,person,135.2445729,3472,66457.22656,0.065423112,2,1,1
721,328.2965,104.3265,/workspace/namu2/data/segmentation_data/6/6-1-1/26702.jpg,tree,333.3353713,32536,66345.24219,0.065423112,2,1,1
722,408.758,174.27,/workspace/namu2/data/segmentation_data/6/6-1-1/26702.jpg,house,75.12684772,54752,149800.4844,0.065423112,2,1,1
723,338.6305,145.529,/workspace/namu2/data/segmentation_data/6/6-1-1/26774.jpg,person,255.3206325,32108,37821.22656,0.049460081,1,1,1
724,198.653,146.874,/workspace/namu2/data/segmentation_data/6/6-1-1/26774.jpg,house,159.1935013,4176,200376.4844,0.049460081,1,1,1
725,502.385,156.289,/workspace/namu2/data/segmentation_data/6/6-1-1/26774.jpg,tree,155.4262094,144188,45306.75781,0.049460081,1,1,1
726,186.098,197.91,/workspace/namu2/data/segmentation_data/6/6-1-1/27037.jpg,person,96.97366069,11218,58711.22656,0.047883598,1,1,1
727,56.5215,157.14,/workspace/namu2/data/segmentation_data/6/6-1-1/27037.jpg,tree,601.2865597,30870,68011.24219,0.047883598,1,1,1
728,389.4985,142.29,/workspace/namu2/data/segmentation_data/6/6-1-1/27037.jpg,house,83.41935642,85316,119236.4844,0.047883598,1,1,1
729,405.375,153.034,/workspace/namu2/data/segmentation_data/6/6-1-1/27648.jpg,person,314.2758927,46256,23673.22656,0.104901961,1,1,1
730,261.9075,126.616,/workspace/namu2/data/segmentation_data/6/6-1-1/27648.jpg,house,118.4369601,23660,180892.4844,0.104901961,1,1,1
731,56.7525,136.136,/workspace/namu2/data/segmentation_data/6/6-1-1/27648.jpg,tree,601.3373503,45241,53640.24219,0.104901961,1,1,1
732,664.848,363.816,/workspace/namu2/data/segmentation_data/6/6-1-1/27784.jpg,person,566.7569848,34344,35585.22656,0.002841782,1,1,1
733,382.698,406.596,/workspace/namu2/data/segmentation_data/6/6-1-1/27784.jpg,tree,373.0048224,7084,91797.24219,0.002841782,1,1,1
734,175.446,352.284,/workspace/namu2/data/segmentation_data/6/6-1-1/27784.jpg,house,219.1121999,65247,139305.4844,0.002841782,1,1,1
735,361.227,143.85,/workspace/namu2/data/segmentation_data/6/6-1-1/27790.jpg,person,276.5427237,87636,17706.77344,0.312374001,2,1,1
736,452.835,141.5895,/workspace/namu2/data/segmentation_data/6/6-1-1/27790.jpg,person,362.8969824,108240,38310.77344,0.312374001,2,1,1
737,421.258,110.7645,/workspace/namu2/data/segmentation_data/6/6-1-1/27790.jpg,tree,240.5914426,24140,74741.24219,0.312374001,2,1,1
738,227.632,103.572,/workspace/namu2/data/segmentation_data/6/6-1-1/27790.jpg,house,159.0342015,29388,175164.4844,0.312374001,2,1,1
739,440.2235,56.922,/workspace/namu2/data/segmentation_data/6/6-1-1/27820.jpg,person,386.9205558,38270,31659.22656,0.063288109,3,1,2
740,434.8125,200.0325,/workspace/namu2/data/segmentation_data/6/6-1-1/27820.jpg,person,331.1328633,88200,18270.77344,0.063288109,3,1,2
741,418.5795,258.834,/workspace/namu2/data/segmentation_data/6/6-1-1/27820.jpg,person,310.1502933,132189,62259.77344,0.063288109,3,1,2
742,180.109,224.7345,/workspace/namu2/data/segmentation_data/6/6-1-1/27820.jpg,house,164.2382189,32562,171990.4844,0.063288109,3,1,2
743,87.349,233.3265,/workspace/namu2/data/segmentation_data/6/6-1-1/27820.jpg,house,257.3881735,4148,200404.4844,0.063288109,3,1,2
744,277.8935,49.6725,/workspace/namu2/data/segmentation_data/6/6-1-1/27820.jpg,tree,394.1609562,31250,67631.24219,0.063288109,3,1,2
